yorum,aspect,sentiment
kusurlu geldi,kalite,negatif
Çok kötü bi bilgisayar . O kadar yavaş ki youtube a zor giriyorum...,genel,negatif
Aşırı yavaş bir sayfadan başka bir sayfaya asla girmiyorsunuz sakın ama sakın almayın !,genel,negatif
Dün aldım Pc Windows 11 yüklü ve kasıyor! Herhangi bir uygulama bastığınızda rahat 10 sn bekliyorsunuz! Güzel şeyleri ise ekranı büyük ve klavyeleri güzel bu ka,genel,negatif
Dün aldım Pc Windows 11 yüklü ve kasıyor! Herhangi bir uygulama bastığınızda rahat 10 sn bekliyorsunuz! Güzel şeyleri ise ekranı büyük ve klavyeleri güzel bu ka,ses_goruntu,pozitif
Dün aldım Pc Windows 11 yüklü ve kasıyor! Herhangi bir uygulama bastığınızda rahat 10 sn bekliyorsunuz! Güzel şeyleri ise ekranı büyük ve klavyeleri güzel bu ka,kalite,pozitif
ders çalışırım diye aldım ama çok yeterli değil tavsiye etmem,genel,negatif
Ürün elime geçti ama iki gündür bilgisayarı açmakla uğraşıyorum. Sistem yüklü gelmedi onu geçtim bilgisayar ekranında sadece Lenovo yazısı var hiçbir şekilde aç,genel,negatif
Yanlış şarj gönderilmiş beğenmedim,batarya,negatif
Yanlış şarj gönderilmiş beğenmedim,genel,negatif
aşırı yavaş ve sesi asiri az cikiyor ayrica sesde arada takılmalarda oluyor.,genel,negatif
aşırı yavaş ve sesi asiri az cikiyor ayrica sesde arada takılmalarda oluyor.,ses_goruntu,negatif
Çok donuyor 3 dkka da bir donma oluyor,genel,negatif
Bilgisayar güzel ama mause hediye denildi gelmedi,genel,pozitif
Bilgisayar güzel ama mause hediye denildi gelmedi,genel,negatif
çok yavaş çalışıyor açılması bir saat ama film ders dinlemek için güzel...,genel,negatif
çok yavaş çalışıyor açılması bir saat ama film ders dinlemek için güzel...,ses_goruntu,pozitif
çok yavaş tavsiye etmem,genel,negatif
Bi baskasini iadesini mi gonderdiler anlamadim bilgisayar acilmiyo,genel,negatif
çok beğenmedim geri iade edildi,genel,negatif
15 Kasım 2025 tarihinde teslim aldım fakat garanti 24 ay yerine 21 ay diyor... Firma telefonları açmıyor hoparlör cızı,genel,negatif
15 Kasım 2025 tarihinde teslim aldım fakat garanti 24 ay yerine 21 ay diyor... Firma telefonları açmıyor hoparlör cızı,ses_goruntu,negatif
Arkadaşlar hiçbişekilde bilgisayarın dilini Türkçeye çeviremedim,genel,notr
baya yavas.biraz daha verip daha hizli bisey alinirsa uzun yillar kullanilir.cozunurluk vs de kotu,genel,negatif
baya yavas.biraz daha verip daha hizli bisey alinirsa uzun yillar kullanilir.cozunurluk vs de kotu,ses_goruntu,negatif
Ürünü elime ulaştı çok güzel kargolama yapılmış lakin ekran karanlık bilgisayar açılıyor lakin ekran görüntüsü yok maalesef,kargo,pozitif
Ürünü elime ulaştı çok güzel kargolama yapılmış lakin ekran karanlık bilgisayar açılıyor lakin ekran görüntüsü yok maalesef,ses_goruntu,negatif
Ürün de çok donma var ve çok çabuk ısınıyor,genel,negatif
Çok yavaş ve düşündüğünüz gibi asla değil fp ürünü altında,genel,negatif
çok donuyor çok bssit,genel,negatif
Arkadaşlar bu kadar donması sizce normal mi ? İkinci el de benim mi haberim yok çok güzel bilgisayar ama çok donuyor bir saçmalık var,genel,negatif
Arkadaşlar bu kadar donması sizce normal mi ? İkinci el de benim mi haberim yok çok güzel bilgisayar ama çok donuyor bir saçmalık var,genel,pozitif
ürünü iade etmek durumunda kaldım. çoğu kişi iadede sorun yaşamış... ben ürünü beğenmedim asla kullanılabilir gibi değil.,genel,negatif
ki ürünü aldık aynı üründen ve aynı satıcıdan seri numarasına göre ve yetkili servis lenovo'ya göre ürün bozuk iade alındı...,kalite,negatif
ki ürünü aldık aynı üründen ve aynı satıcıdan seri numarasına göre ve yetkili servis lenovo'ya göre ürün bozuk iade alındı...,genel,negatif
Sesi çok az ekranı iyi değil pek beğenmedim maalesef,ses_goruntu,negatif
Sesi çok az ekranı iyi değil pek beğenmedim maalesef,genel,negatif
Sevmedim fiyatı pahalı,genel,negatif
Sevmedim fiyatı pahalı,fiyat,negatif
güzel ürün okul vs işleri için uygundur.,genel,pozitif
Hepsi cok iyi çok teşekkür ederim 🙏🏿,genel,pozitif
Ürün güzel sağlam geldi paketlemesi çok iyi kurulumu da kolay oldu sadece arada kasıyor ve biraz yavaş ama iş görür,genel,pozitif
Ürün güzel sağlam geldi paketlemesi çok iyi kurulumu da kolay oldu sadece arada kasıyor ve biraz yavaş ama iş görür,kargo,pozitif
Ürün güzel sağlam geldi paketlemesi çok iyi kurulumu da kolay oldu sadece arada kasıyor ve biraz yavaş ama iş görür,ambalaj,pozitif
Ürün güzel sağlam geldi paketlemesi çok iyi kurulumu da kolay oldu sadece arada kasıyor ve biraz yavaş ama iş görür,genel,negatif
Fiyat performans ürünü,fiyat,notr
fiyatına göre başarılı bir ürün,fiyat,pozitif
Bi öğrenci için uygun fiyat ve performans,fiyat,pozitif
bu fiyata cok bi performans beklemeyin tabii ama ders ve dizi icin super,fiyat,notr
bu fiyata cok bi performans beklemeyin tabii ama ders ve dizi icin super,genel,pozitif
Hızlı teslimat özenli kargolama ve ofis işleri için iyi yalnız bilgisayar çok yavaş,kargo,pozitif
Hızlı teslimat özenli kargolama ve ofis işleri için iyi yalnız bilgisayar çok yavaş,ambalaj,pozitif
Hızlı teslimat özenli kargolama ve ofis işleri için iyi yalnız bilgisayar çok yavaş,genel,pozitif
Hızlı teslimat özenli kargolama ve ofis işleri için iyi yalnız bilgisayar çok yavaş,genel,negatif
"4 gb ram idare eder, zaten sistem 3 gb da çalışıyor...",genel,notr
Yani f/p diyebilirim önce herhangi bir şeyi kurmak zorunda kalmıyorsunuz ama kurulumu ağır işledi...,genel,notr
"şubat ayında aldım ,ilk başta güzeldi ama şu an donmaya başladı bile . çok kulanmıyorum da sadece arada okulla ilgili işlerde falan . :(",genel,negatif
Aldıktan sonra fiyat ucuzladı,fiyat,negatif
Herkese çanta hediye edildi neden bana çanta hediyesi yanında verilmedi...,genel,negatif
Ürün iyi güzel ama sanki biraz yavaş gibi yine de iş görür,genel,pozitif
Ürün iyi güzel ama sanki biraz yavaş gibi yine de iş görür,genel,negatif
işimi görür güzel,genel,pozitif
çok kadıyor bazen,genel,negatif
Biraz yavaş,genel,negatif
Sağlam geldi ama görüntü kalitesini pek beğenemedim,kargo,pozitif
Sağlam geldi ama görüntü kalitesini pek beğenemedim,ses_goruntu,negatif
Şarjı çabuk bitiyor onun dışında şimdlik güzel,batarya,negatif
Şarjı çabuk bitiyor onun dışında şimdlik güzel,genel,pozitif
şarj adaptörü yok lütfen şarj aletini bana tedarik edilmesini istiyorum,batarya,negatif
Sadece dizi film izleme amacıyla almıştım yavaş olduğunu düşünüyorum beklediğim performans yok,genel,negatif
"ürün çok yavaş, sorun nasil cözülür acaba",genel,negatif
ilk açılırken falan çok kasıyor geç açılıyor ama kullanılabilir,genel,negatif
pil ömrü zayıf ve çogu şey yüklenmiyor eba bile,batarya,negatif
pil ömrü zayıf ve çogu şey yüklenmiyor eba bile,genel,negatif
bir süre sonra çok donma yapıyor onun dışında iyi,genel,negatif
bir süre sonra çok donma yapıyor onun dışında iyi,genel,pozitif
Hoparlörde sıkıntı vardı geldiğinde. Çok kasıyor daha hiçbirşey yüklü olmamasına rağmen...,ses_goruntu,negatif
Hoparlörde sıkıntı vardı geldiğinde. Çok kasıyor daha hiçbirşey yüklü olmamasına rağmen...,genel,negatif
yavaş bir ürün. hızlı bir şey arıyorsanız bu değil.,genel,negatif
Markası ve uygun fiyat oluşu artısı. İnce bir laptop. Ama performans zayıf...,fiyat,pozitif
Markası ve uygun fiyat oluşu artısı. İnce bir laptop. Ama performans zayıf...,genel,pozitif
Markası ve uygun fiyat oluşu artısı. İnce bir laptop. Ama performans zayıf...,genel,negatif
Yavaş çalışıyor 😔,genel,negatif
bir keptop çantasıyla gönderilebilirdi. şimdilik kullanımı orta okul ödevleri vs küçük işler için yeterli...,genel,notr
Youtubedan video izlerken bile kasıyor bazen memnun kalmadım ne beklediğinize bağlı.,genel,negatif
İçinden şarj çıkmadı,batarya,negatif
İndirmek istediğim dosyalar inmiyor bilgisayar desteklemiyor diyor anlamadım yani,genel,negatif
Mouse yollanmamış hediye olarak yazıyor ama kargoda ürün yoktu,genel,negatif
fiyat performans olarak gayet iyi tam öğrenci bilgisayari,fiyat,pozitif
fiyat performans olarak gayet iyi tam öğrenci bilgisayari,genel,pozitif
Sorunsuz geldi çok zarif ve çok şık okul ders için kesinlikle öneririm,kargo,pozitif
Sorunsuz geldi çok zarif ve çok şık okul ders için kesinlikle öneririm,genel,pozitif
bilgisayari bir iki aydır kullanıyorum problem yok fp memnunum,genel,pozitif
evliyiz mutluyuz huzurluyuz,genel,notr
kardeşime aldım kullanıyor bence güzel memnun şimdilik,genel,pozitif
iyi bı sorunu yok 2 aydır kullanıyorum,genel,pozitif
Güzel kardeşim için aldık dersleri için,genel,pozitif
memnun kaldik,genel,pozitif
güzel uni için aldım yeterki,genel,pozitif
kurulumunda zorlandım dilini de henüz değiştiremedim ama basit işlevler için gayet yeterli,genel,pozitif
kurulumunda zorlandım dilini de henüz değiştiremedim ama basit işlevler için gayet yeterli,genel,negatif
cok iyi geldi saglam geldi paketlemesi iyiydi,kargo,pozitif
cok iyi geldi saglam geldi paketlemesi iyiydi,ambalaj,pozitif
tam bir fiyat performans ürünü,fiyat,notr
ürün çok güzel paketlenmiş çok zarif şık bir ürün kurulumu çok kolay oldu...,ambalaj,pozitif
ürün çok güzel paketlenmiş çok zarif şık bir ürün kurulumu çok kolay oldu...,genel,pozitif
bilgisayarım geldi aşırı özenli paketlenmişti ince ve kibar kurulum vs için halledildi biraz yavaş gibi ama fiyatına göre uygun,ambalaj,pozitif
bilgisayarım geldi aşırı özenli paketlenmişti ince ve kibar kurulum vs için halledildi biraz yavaş gibi ama fiyatına göre uygun,genel,pozitif
bilgisayarım geldi aşırı özenli paketlenmişti ince ve kibar kurulum vs için halledildi biraz yavaş gibi ama fiyatına göre uygun,genel,negatif
bilgisayarım geldi aşırı özenli paketlenmişti ince ve kibar kurulum vs için halledildi biraz yavaş gibi ama fiyatına göre uygun,fiyat,pozitif
İş görür güzel bi bilgisayar,genel,pozitif
Ögrencı kullanımına göre ideal bence,genel,notr
👍ders çalışmak için yeterli,genel,notr
genel olqrak güzel tavsiye ederim,genel,pozitif
sağlam kargo ve güzel paketleme kurulumlu geldi çok begendim sadece bir tık yavaş,kargo,pozitif
sağlam kargo ve güzel paketleme kurulumlu geldi çok begendim sadece bir tık yavaş,ambalaj,pozitif
sağlam kargo ve güzel paketleme kurulumlu geldi çok begendim sadece bir tık yavaş,genel,pozitif
sağlam kargo ve güzel paketleme kurulumlu geldi çok begendim sadece bir tık yavaş,genel,negatif
İş görüyor bişiler izlemek ve ofis işleri için uygun,genel,pozitif
"Kurulumu yeni yapıyorum,gayet güzel ve sağlam gözüküyor",kalite,pozitif
"Kurulumu yeni yapıyorum,gayet güzel ve sağlam gözüküyor",genel,pozitif
güzel cihaz kurlumu kolay oldu ancak biraz kasıyor ama iş görür,genel,pozitif
güzel cihaz kurlumu kolay oldu ancak biraz kasıyor ama iş görür,genel,negatif
fiyatına göre çok iyi,genel,pozitif
fiyatına göre çok iyi,fiyat,pozitif
hızlı ve işimi görüyo,genel,pozitif
Gayet kullanışlı alınabilir,genel,notr
babama aldik fiyat performans ürünü,fiyat,notr
fiyat performans ürünü,fiyat,notr
tam bir fiyat performans ürünü iş için aldım,fiyat,notr
"Çok ağır.. eski tip bir laptop, ev tipi.. iş görür",genel,notr
Basit işler için ideal. Ekrana bayıldım çerçeveler oldukça ince iş görür.,genel,notr
Basit işler için ideal. Ekrana bayıldım çerçeveler oldukça ince iş görür.,ses_goruntu,pozitif
Biraz yavaş ama güzel beğendim,genel,negatif
Biraz yavaş ama güzel beğendim,genel,pozitif
Fiyat performans çok bir şey beklemeyin günlük kullanım için ideal,fiyat,notr
cok iyi cok begendim,genel,pozitif
oyun için olmasada dersler için yeterli bir bilgisayar,genel,notr
yani taksit ile aldım ama umarım birşey olmadan kullanırım.,genel,notr
fiyatına göre fena değil.,fiyat,pozitif
Hakkını veriyor.,genel,notr
ben beğendim güzel,genel,pozitif
iyi güzel kullanışlı,genel,pozitif
Tek kelime ile harikaa çok güzeldi çok beğendim almanızı tavsiye ederim,genel,pozitif
Ürün elime ulaştı paketleme gerçekten çok mükemmeldi cihazı kurdum...,kargo,pozitif
Ürün elime ulaştı paketleme gerçekten çok mükemmeldi cihazı kurdum...,ambalaj,pozitif
Ofis için aldım gayet hızlı kurulumu kolay...,genel,pozitif
Kızıma aldım çok beğendi Üniversite için kullanıyor.Çok memnun .Görüntü olarakta hafif ve güzel,genel,pozitif
çok beğendim hızlıca elime ulaştı ben ders için aldım güvenerek isteyebilirsiniz,genel,pozitif
çok beğendim hızlıca elime ulaştı ben ders için aldım güvenerek isteyebilirsiniz,kargo,pozitif
Tam istediğim boyutta ve hafiflikte lenovo bence çok iyi bir marka...,genel,pozitif
Ürünü çok beğendim . Sorunsuz bir şekilde elime ulaştı...,genel,pozitif
Ürünü çok beğendim . Sorunsuz bir şekilde elime ulaştı...,kargo,pozitif
Gerçekten tereddüt ederek aldım iyikide almışım... ses kalitesi görüntü kalitesi mükemmel,genel,pozitif
Gerçekten tereddüt ederek aldım iyikide almışım... ses kalitesi görüntü kalitesi mükemmel,ses_goruntu,pozitif
valla paketleme on numara sağ saglim geldi baya şik ve güzel...,ambalaj,pozitif
valla paketleme on numara sağ saglim geldi baya şik ve güzel...,kargo,pozitif
valla paketleme on numara sağ saglim geldi baya şik ve güzel...,genel,pozitif
simdilik memnunum sorunsuz açıldı kuruluma gerek yok,genel,pozitif
gayet güzel kurulumunu yaptım ince zarif...,genel,pozitif
çok çok iyi ben ders için aldım asla donma yapmıyor,genel,pozitif
5 sınıf oğlum için aldık. Memnunuz,genel,notr
ürün son derece güzel kurulumu oldukça kolay kendiniz rahatlıkla yapabilirsiniz ses ve görüntü kalitesi de gayet güzel,genel,pozitif
ürün son derece güzel kurulumu oldukça kolay kendiniz rahatlıkla yapabilirsiniz ses ve görüntü kalitesi de gayet güzel,ses_goruntu,pozitif
ürün 10 numara 5 yıldiz efsanee tam benim aradigimm,genel,pozitif
"tereddütlerım vardı akşam, sıparıs, verdım sabahında geldı kızım ıcın...",kargo,pozitif
"tereddütlerım vardı akşam, sıparıs, verdım sabahında geldı kızım ıcın...",genel,pozitif
"oğluma aldık. çok memnun, çok kullanışlı. ev kullanıcısı için harika. hızlı teslimat için teşekkürler.",genel,pozitif
"oğluma aldık. çok memnun, çok kullanışlı. ev kullanıcısı için harika. hızlı teslimat için teşekkürler.",kargo,pozitif
leptop çok güzel hızlı geldi teşekkür ederim,genel,pozitif
leptop çok güzel hızlı geldi teşekkür ederim,kargo,pozitif
Bir aydan az bir süredir kullanıyorum. Üniversite ve ofis işleri almıştım. Şimdilik her şey güzel,genel,pozitif
Güzel ürün ben ders çalışmak için almıştım işimi görüyor,genel,pozitif
kardeşime aldım çok güzel...,genel,pozitif
harika teşekkür ederim herşey için iyiki varsınız,genel,pozitif
ben beğendim sadece YouTube ve PDFlerim için kısacası kpss çalışacaktım...,genel,pozitif
beklediğimden de iyi çıktı satıcı çok ilgi teşekkürler,genel,pozitif
Öğrenci için almıştım çok süper,genel,pozitif
Öncelikle firmaya teşekkür ederim 1 günde Elime ulaştı Alıcak olan arkadaşlara tavsiye ederim...,kargo,pozitif
Öncelikle firmaya teşekkür ederim 1 günde Elime ulaştı Alıcak olan arkadaşlara tavsiye ederim...,genel,pozitif
çok beğendim fiyat olarak da çok uygun,genel,pozitif
çok beğendim fiyat olarak da çok uygun,fiyat,pozitif
hemşirelik öğrencisiyim ben memnunum kullanışı rahat gayet iyi .,genel,pozitif
kuzenim üniversite için almıştı çok memnun kalınca bana da tavsiye etti...,genel,pozitif
Kuzenim almıştı bende ondan görüp aldım çok hafif ince ve fiyatına göre iyi bir ürün...,genel,pozitif
Kuzenim almıştı bende ondan görüp aldım çok hafif ince ve fiyatına göre iyi bir ürün...,fiyat,pozitif
gerçekten müthiş bir ürün. öğrenciyim ve işimi görüyor şarjı çok uzun süre gidiyor ses kalitesi beklediğimden de iyi bayıldımmm...,genel,pozitif
gerçekten müthiş bir ürün. öğrenciyim ve işimi görüyor şarjı çok uzun süre gidiyor ses kalitesi beklediğimden de iyi bayıldımmm...,batarya,pozitif
gerçekten müthiş bir ürün. öğrenciyim ve işimi görüyor şarjı çok uzun süre gidiyor ses kalitesi beklediğimden de iyi bayıldımmm...,ses_goruntu,pozitif
çok beğendim gayet güzel ve hızlı geldi,genel,pozitif
çok beğendim gayet güzel ve hızlı geldi,kargo,pozitif
çok güzel bir ürün iyi paketlenmisti hızlı kargo,genel,pozitif
çok güzel bir ürün iyi paketlenmisti hızlı kargo,ambalaj,pozitif
çok güzel bir ürün iyi paketlenmisti hızlı kargo,kargo,pozitif
ben bilgisayarı beğendim tam bir fiyat performans ürünü çok şık ince duruyor ve kolay taşınabiliyor,genel,pozitif
ben bilgisayarı beğendim tam bir fiyat performans ürünü çok şık ince duruyor ve kolay taşınabiliyor,fiyat,notr
Mayis ayında aldim 5380 e memnunum günlük işleri yapıyorum...,fiyat,pozitif
Mayis ayında aldim 5380 e memnunum günlük işleri yapıyorum...,genel,pozitif
ürün guzel bir şekilde paketlenmiş ve sağlam elimize geçti...,ambalaj,pozitif
ürün guzel bir şekilde paketlenmiş ve sağlam elimize geçti...,kargo,pozitif
ürün guzel bir şekilde paketlenmiş ve sağlam elimize geçti...,genel,pozitif
